HIP,RAhms,DEdms,vmag,VarFlag,HD,spectral_type,tic,logg,teff,ra,dec,ms,rs,period
32435,06 46 13.43,-83 59 30.1,7.46,,53842.0,F5V,397231463.0,4.29421,6428.23,101.55641148802201,-83.99153238193621,1.3,1.34555,1.6821927169521262
47869,09 45 22.01,-49 48 44.3,7.51,,84674.0,F5V,432373301.0,4.0696900000000005,6437.7,146.341558229016,-49.81235963916021,1.3,1.74245,5.756218611825426
107310,21 44 08.40,+28 44 35.6,4.49,,206826.0,F6V,452700589.0,4.05057,6451.0,326.035740296496,28.742626868677,1.31,1.7880599999999998,16.376127637456175
23941,05 08 43.67,-04 27 22.5,5.11,,33256.0,F2V,248411315.0,4.0742,6431.94,77.1820768693315,-4.45620570050008,1.3,1.7334200000000002,5.770395568234617
60825,12 28 02.69,-68 43 56.0,7.43,,108435.0,F5V,286987985.0,4.40774,6461.25,187.01121576834493,-68.7325959947755,1.31,1.18523,5.36845958899706
50020,10 12 44.16,-64 23 40.7,7.89,,88864.0,F8V,376506764.0,3.90169,6060.0,153.18323884260099,-64.3945127765723,1.13,1.97119,4.272501894232456
13665,02 55 56.74,+61 31 15.8,5.59,,17948.0,F4V,390733496.0,4.23758,6492.0,43.9871697874124,61.5211381044925,1.33,1.45268,2.540833887313929
72921,14 54 11.32,-66 25 10.8,6.98,,130940.0,G0V,259424304.0,4.1280800000000015,5959.0,223.545196,-66.420086,0.958000004291534,,11.082297060562746
67275,13 47 16.04,+17 27 24.4,4.5,,120136.0,F7V,72506701.0,4.25047,6466.27,206.815571207393,17.4568861409732,1.32,1.42588,3.769250794658369
59750,12 15 10.54,-10 18 35.8,6.11,,106516.0,F5V,176941311.0,4.42999982833862,6202.71,183.793969,-10.312468,0.915000021457672,1.07966,4.518719295097502
3911,00 50 09.16,-83 44 38.3,7.94,,5278.0,F7V,263003176.0,4.41613,6295.7,12.5412697875038,-83.74389828405029,1.23,1.13742,2.79490418141818
117320,23 47 21.16,-48 16 30.2,6.89,,223171.0,G2V,206361964.0,4.06148,5832.16,356.836778738112,-48.2755869957784,1.05,1.58084,22.062869347735962
5144,01 05 51.42,+04 54 35.0,7.26,,6480.0,F6V,344755786.0,4.37681,6288.0,16.4643074142338,4.9093839319668895,1.23,1.1901,12.167637904374546
16628,03 33 56.81,-31 04 49.1,6.2,,22262.0,F5V,142976476.0,3.9804,6329.0,53.486648600328905,-31.0801388755841,1.25,1.89361,1.4823579184645685
109926,22 15 53.92,+54 40 21.8,7.5,1.0,211472.0,K1V,330736514.0,4.59301,5318.95,333.97557759318903,54.6728899252503,0.92,0.8024560000000001,10.19758489041992
100067,20 18 05.78,-21 59 54.0,7.76,,192923.0,F5V,71706280.0,3.94084,6244.92,304.524155250848,-21.998384287083503,1.21,1.94987,3.9329727967418315
39908,08 09 02.81,-20 29 57.9,7.62,,67816.0,F7V,11073951.0,4.41648,6191.58,122.26173489785101,-20.4996566057893,1.19,1.1183299999999998,5.983743484277148
62860,12 53 03.91,+19 36 18.3,7.66,,111997.0,F8V,409347220.0,4.32854,6341.39,193.266032510338,19.6050455640614,1.26,1.27335,3.9687743914785383
67645,13 51 34.77,-48 17 55.3,7.47,,120593.0,F6V,241641457.0,4.0392,6189.0,207.894445239025,-48.298745663572205,1.19,1.72667,10.692434990994789
3214,00 40 52.63,+31 06 59.4,7.6,,3790.0,F4V,267739847.0,4.33426,6516.11,10.2197150588516,31.1166009219646,1.34,1.30453,3.282930649509285
61505,12 36 06.70,-42 51 07.7,7.89,,109591.0,G5V,72863803.0,4.33068,5841.25,189.027435483339,-42.8523002847807,1.05,1.15955,9.266993442969088
62875,12 53 11.31,-03 33 11.1,6.11,,111998.0,F5V,53304943.0,4.2617,6503.52,193.296485111874,-3.5530967096013795,1.33,1.41289,2.0787531511975037
78193,15 57 57.81,-17 05 23.0,7.81,,142943.0,F6V,410629489.0,4.1697,6168.28,239.49072018509602,-17.0899954569783,1.18,1.47954,3.8303887396345875
28813,06 04 58.18,+14 23 20.0,6.72,,41304.0,F6V,151236987.0,4.24844,6356.99,91.2426483909407,14.3884372363285,1.26,1.39636,1.7055132797588373
73108,14 56 30.78,-34 37 54.2,7.34,,131751.0,F8V,323579737.0,4.00182,6193.0,224.127981,-34.631784,1.25899994373322,,4.648099469561934
51078,10 26 10.72,-45 33 45.9,7.51,,90520.0,G3V,103181404.0,4.03797,6042.32,156.544366118471,-45.562543511369896,1.12,1.67747,2.5425671154455287
20074,04 18 15.26,-52 54 09.0,7.75,,27553.0,F5V,219239743.0,4.207,6499.15,64.5638057154632,-52.9023079776921,1.33,1.50473,0.16628348733415796
105192,21 18 31.97,+17 59 16.9,7.34,,202926.0,F6V,257511959.0,4.27901,6503.88,319.63317756887903,17.9879448092198,1.33,1.38501,3.102588173581993
1147,00 14 20.85,-21 11 47.0,6.89,,1000.0,F7V,419051672.0,3.99149,6290.18,3.5866649588504904,-21.196963812579106,1.23,1.85456,12.865798469247634
118106,23 57 27.71,-58 57 52.2,7.92,,224376.0,F5V,339578652.0,4.2853,6403.0,359.366129582408,-58.964485012719,1.29,1.35418,3.1357138178794135
17807,03 48 39.52,+51 22 33.7,7.28,,23581.0,K0V,428762698.0,4.42125,4481.0,57.164758351276,51.3759774829321,,13.9756,39.42723837064656
25002,05 21 12.98,-14 09 09.1,7.68,,35041.0,G6V,442916792.0,4.5286,5813.85,80.3039959953755,-14.1524536607094,1.05,0.923265,3.8762938447119972
83389,17 02 36.30,+47 04 47.3,6.76,,154345.0,G8V,198562505.0,4.53701,5455.0,255.651682935924,47.0818785198545,0.95,0.8697459999999999,20.23156763836355
29788,06 16 18.84,-59 12 45.8,6.44,,44120.0,G1V,260266504.0,4.09966,6042.05,94.0782754812813,-59.2135018732005,1.12,1.56247,3.307950606636911
101507,20 34 11.66,-13 43 16.5,6.11,,195838.0,G0V,429251484.0,4.1052800000000005,6178.76,308.548734744456,-13.721091723058601,1.18,1.59343,4.811133282313763
10621,02 16 44.24,-63 23 33.4,7.78,,14379.0,F7V,358049328.0,4.38455,6297.39,34.184445236242105,-63.3924727404014,1.24,1.18432,5.106206329547112
65302,13 23 01.47,-81 18 35.1,7.88,,115674.0,G5V,418383992.0,4.52711,5648.27,200.75029854306086,-81.31011433801059,1,0.902562,3.393642304863095
54017,11 03 02.53,-81 37 18.6,7.88,,96417.0,F7V,394923504.0,4.14431,6448.42,165.759568867497,-81.6217217192095,1.31,1.60514,4.962483489860186
85799,17 31 54.14,+16 49 26.6,6.98,,159063.0,G0V,400231203.0,4.20216,6318.89,262.97547176165796,16.8240126656354,1.25,1.46694,3.7919038656162876
88607,18 05 30.77,-63 11 38.3,7.82,,164444.0,G5V,411923426.0,3.99217,6105.0,271.378034,-63.194118,1.25499999523163,,6.1024692736275
7060,01 31 01.46,-51 12 54.9,7.76,,9351.0,G2V,207084429.0,3.99519,6049.08,22.7565940031505,-51.215432348134,1.13,1.77002,10.83945282768456
105190,21 18 30.70,+80 21 11.5,7.35,,204129.0,F6V,264227211.0,4.19000005722046,6215.0,319.6291700000001,80.353462,1.07000005245209,,1.0955185514708332
67069,13 44 44.60,-14 13 29.1,6.9,,119638.0,G2V,290058172.0,4.36589,6088.34,206.185839509987,-14.225180403090198,1.14,1.16023,10.001011385250434
11586,02 29 18.91,-21 02 16.4,7.13,,15515.0,F5V,64008907.0,4.1273300000000015,6372.74,37.3292849691885,-21.0379964177064,1.27,1.61164,7.943984179629425
12153,02 36 37.75,+12 26 52.2,5.64,1.0,16234.0,F7V,408834794.0,3.8883,6195.12,39.157992541175396,12.4476275367364,1.19,2.0542700000000003,10.340252746422829
70648,14 27 00.38,-57 17 18.1,7.86,,126375.0,F6V,263640354.0,4.20063,6262.06,216.751172843582,-57.2885344811574,1.22,1.4517799999999998,1.653738151057644
77921,15 54 48.47,-65 54 04.5,7.55,,141747.0,G2V,447088034.0,4.22221,5899.0,238.702085450863,-65.90121322610189,1.07,1.32624,3.2229691724765175
58241,11 56 43.90,-32 16 02.6,7.83,,103743.0,G3V,142098917.0,4.47808,5641.0,179.182410000023,-32.2674144569426,1,0.954976,12.695375297185151
97546,19 49 33.96,-37 46 49.1,7.22,,187085.0,G0V,300081980.0,4.23582,6100.77,297.391526992737,-37.78054831576391,1.15,1.35355,11.248433693896958
57894,11 52 27.18,-14 07 39.2,7.66,,103130.0,G0V,193323111.0,4.3259,6144.0,178.112782,-14.127502,1.1599999666214,,3.941619559483017
107949,21 52 11.15,-85 50 11.6,7.7,,205195.0,F7V,468217890.0,4.0526800000000005,6333.0,328.04591307347,-85.8365649852171,1.25,1.7424099999999998,8.943713664154188
70768,14 28 23.37,-23 00 44.9,7.91,,126819.0,F5V,183721282.0,4.06738,6383.0,217.09714907391498,-23.0125671429847,1.28,1.73361,1.4384237101924884
106913,21 39 09.90,-27 18 22.9,6.75,,205905.0,G2V,441120034.0,4.44286,5924.0,324.792295990746,-27.306573892459106,1.08,1.03351,6.671031503629637
11541,02 28 45.74,+29 41 13.3,7.5,,15326.0,F8V,118417929.0,3.990380000000002,6271.0,37.190807044047105,29.6870242129965,1.22,1.84938,8.151690169983935
70520,14 25 30.04,+20 35 29.7,7.27,,126512.0,F9V,298434919.0,4.20593,5935.04,216.375501456268,20.590159653660802,1.08,1.35763,15.312512524103875
60048,12 18 54.02,-40 07 39.6,7.95,,107076.0,G2V,135046802.0,4.47411,5883.2,184.72543695016896,-40.127825694813296,1.07,0.99236,9.417105840479334
7981,01 42 29.95,+20 16 12.5,5.24,,10476.0,K1V,113710966.0,4.54133,5190.0,25.6240145562046,20.268516735107802,0.88,0.832935,35.745944948085
5840,01 14 54.25,-15 49 07.5,7.34,1.0,7495.0,F6V,439406797.0,4.2463,6459.0,18.726354701812397,-15.8188060817322,1.31,1.42731,2.636651905718495
49105,10 01 18.36,-70 43 41.5,7.34,,87351.0,F6V,372161587.0,4.0769199999999985,6368.0,150.326283702199,-70.72814822064771,1.27,1.7079400000000002,7.903464645846765
64597,13 14 25.13,-35 26 23.4,7.81,,114947.0,F5V,124449251.0,4.13157,6494.0,198.60450725526798,-35.4399013020761,1.33,1.64126,1.7317717600467948
110309,22 20 34.64,+54 50 31.3,7.41,,212106.0,F5V,422008981.0,4.39933,6428.7,335.14518966389704,54.8418222387899,1.3,1.1921700000000002,13.054782730706291
111903,22 40 02.69,-19 11 52.2,7.28,,214657.0,F6V,69928412.0,4.06957,6400.0,340.011260978525,-19.197960787857397,1.28,1.7292299999999998,13.09723844811964
53818,11 00 40.84,-31 50 22.6,6.06,,95456.0,F8V,49099038.0,4.20616,6289.36,165.169930744669,-31.8393689924184,1.23,1.44846,2.1800883849837245
30067,06 19 40.18,+16 00 47.8,6.61,,43947.0,F8V,59545062.0,4.37841,5963.0,94.9173897549697,16.0132486063232,1.09,1.11825,21.86444013914931
75027,15 19 50.15,-19 33 01.0,7.06,,136205.0,F5V,438898280.0,4.088,6333.07,229.958691665771,-19.550254491110998,1.25,1.6729599999999998,13.230838732440914
78169,15 57 40.92,-60 12 00.0,7.33,,142415.0,G1V,342041655.0,4.42823,5943.32,239.419966244026,-60.20025632295529,1.09,1.05593,12.061041786292972
68785,14 04 45.94,+25 49 04.8,6.95,,123033.0,F6V,28199267.0,4.2962,6394.0,211.19144065275,25.817745139449702,1.28,1.33211,1.235865700749719
66428,13 37 06.34,-27 39 06.6,7.91,,118394.0,F5V,49207107.0,4.13806,6269.78,204.276266188266,-27.651942894768897,1.22,1.5602200000000002,16.773016966697828
97023,19 43 06.97,+24 35 55.0,6.87,,186379.0,F8V,284987730.0,4.06436,5933.25,295.779291763516,24.5979402169131,1.08,1.59796,13.9068278474999
4997,01 04 02.11,-40 31 49.9,7.28,,6367.0,F5V,180871884.0,4.02151,6493.0,16.0090379544035,-40.5305935867258,1.33,1.86296,4.194464183965936
99273,20 09 05.19,-26 13 25.9,7.18,,191089.0,F5V,301636441.0,4.32712,6487.03,302.271732619625,-26.224033482871103,1.33,1.31039,20.35838496781546
64056,13 07 39.23,-14 11 17.0,7.74,,114001.0,F5V,1729435.0,4.28139,6493.54,196.913131851814,-14.188051072116801,1.33,1.38123,4.829689786690347
63248,12 57 35.36,-17 23 41.0,7.95,,112547.0,F7V,2490883.0,3.97994,6186.0,194.39688982583198,-17.394823157871098,1.18,1.84078,4.237368486980701
56326,11 32 51.53,-36 12 32.9,6.68,,100395.0,G0V,181020271.0,4.1551800000000005,6079.0,173.214157290194,-36.2092025525356,1.14,1.47875,3.25862331533059
413,00 05 02.48,-36 00 55.0,7.73,,225297.0,G0V,120461208.0,4.38751,6174.56,1.2609740308246102,-36.0151193936626,1.18,1.15139,10.186948408261784
28021,05 55 36.58,-29 55 01.1,7.91,,40126.0,F7V,33103633.0,4.11843,6180.51,88.9024298127151,-29.916832998418197,1.18,1.5695,9.51097268918605
42123,08 35 12.48,-39 58 14.0,6.44,,73121.0,G1V,180497060.0,4.10005,6031.65,128.802239089888,-39.970450159408,1.12,1.56177,9.968131823163358
1732,00 21 52.40,-23 00 27.7,7.4,,1766.0,G1V,211441014.0,4.12864,6004.0,5.4686826913372695,-23.007975630622106,1.11,1.50444,7.353723328730008
53737,10 59 41.23,+11 42 20.7,6.53,,95216.0,F5V,365031229.0,4.17877,6458.08,164.921205111518,11.7058668949639,1.31,1.54272,18.003184729492006
106782,21 37 43.19,-45 35 08.1,7.2,,205591.0,F5V,147269502.0,4.30445,6474.31,324.429909705611,-45.58589888479961,1.32,1.33997,4.897568492242316
65010,13 19 33.08,-63 45 19.6,7.63,,115602.0,F5V,449405737.0,4.30943,6417.0,199.887943619021,-63.7555230963426,1.29,1.31709,2.196550391413894
46078,09 23 48.41,-23 39 32.1,7.93,,81230.0,F6V,423320103.0,4.26005,6485.0,140.951566837928,-23.658890245757604,1.32,1.41024,7.240227416767454
33301,06 55 37.20,-38 40 01.3,7.88,,51434.0,F7V,156909302.0,4.25833,6202.07,103.90483116110799,-38.6669052069782,1.19,1.34166,5.3020531259622645
44723,09 06 45.77,+15 12 59.0,7.87,,78091.0,F5V,330690138.0,4.16561,6372.89,136.69075339235002,15.2162743856323,1.27,1.54217,3.672361827228578
98296,19 58 21.12,+28 36 39.1,7.83,,189317.0,F6V,283326878.0,4.1937,6530.52,299.588132124806,28.610913275262106,1.35,1.5394,3.0077349497747266
62162,12 44 22.70,+21 59 38.3,7.59,,110789.0,F6V,263639099.0,4.05567,6057.03,191.094379278166,21.9934225085846,1.13,1.6509599999999998,7.089530415228809
75312,15 23 12.23,+30 17 17.7,4.99,,137107.0,G2V,284292958.0,4.03999996185303,6028.7,230.80134,30.287841,1.19000005722046,1.24614,11.026394886254025
96536,19 37 34.48,-14 18 05.2,5.46,,184985.0,F7V,439213914.0,3.98427,6361.94,294.393388030241,-14.3018031430218,1.27,1.90021,3.0622783923534627
83431,17 03 08.71,-53 14 11.9,5.27,,153580.0,F6V,212317204.0,4.14479,6510.0,255.786463106395,-53.2369385127819,1.34,1.62253,4.350511228711468
23693,05 05 30.69,-57 28 22.8,4.71,,33262.0,F7V,381949122.0,4.45112,6153.02,76.3777340760382,-57.4727024831545,1.17,1.06554,12.79371088255123
10680,02 17 25.23,+28 44 42.8,6.99,,14082.0,F5V,118301925.0,4.33854,6217.14,34.3553620881902,28.7450398768967,1.2,1.22845,0.6631083679568098
89285,18 13 07.95,-60 08 35.2,7.08,,166154.0,F3V,365362195.0,4.21438,6516.72,273.283155189127,-60.14307992056721,1.34,1.4976,3.434862582026993
69867,14 17 51.62,-68 02 48.3,7.54,2.0,124672.0,F6V,448913059.0,4.10395,6208.0,214.464346700548,-68.0470199710236,1.19,1.6026200000000002,2.8961862518323565
78400,16 00 19.98,-16 31 56.6,5.47,,143333.0,F7V,410696277.0,4.0426199999999985,6354.6,240.08171197612597,-16.533485626919,1.26,1.76974,0.6504395576109611
24016,05 09 43.65,+29 47 55.1,6.67,,33185.0,F8V,69756884.0,3.93927,6209.64,77.43211202750742,29.7986503835762,1.19,1.9372,2.83407924982552
14614,03 08 44.26,+15 20 07.1,7.85,,19518.0,G8V,302452347.0,4.46049,5788.7,47.1846136466592,15.3348293524125,1.04,0.993819,21.046625957952585
92519,18 51 19.74,-44 28 31.6,7.55,,174153.0,G0V,268886967.0,4.3318,6222.69,282.832178169312,-44.4756968898089,1.2,1.23801,8.749646649798114
38129,07 48 49.39,-38 12 14.3,7.14,,63738.0,F7V,130875665.0,4.36669,6304.65,117.20541520181999,-38.2040674122797,1.24,1.2089299999999998,2.150653075341628
30478,06 24 24.50,-27 18 53.3,7.98,,45112.0,F6V,49771751.0,4.2062,6272.71,96.1021673139714,-27.314458050929797,1.22,1.44249,14.51227250847589
64790,13 16 45.05,-65 08 17.3,6.06,,115149.0,F5V,443299918.0,4.04536,6503.97,199.18713419028,-65.1382529102587,1.33,1.8125,10.454863705817832
77470,15 49 04.92,-87 15 59.2,7.81,,135293.0,F5V,290459991.0,4.37664,6352.0,237.27048912590303,-87.2665489832995,1.26,1.20476,4.6175119831861755
66139,13 33 29.50,-43 25 21.8,6.65,,117807.0,F6V,243215335.0,4.26897,6459.43,203.372551068074,-43.4227689774415,1.31,1.39054,5.665456908521829
48592,09 54 34.60,-12 57 03.4,6.87,,85883.0,F7V,348901198.0,4.11829,6217.0,148.644300051479,-12.9515176511766,1.2,1.58299,0.6485978557588982
72398,14 48 09.05,-41 01 01.7,7.66,,130225.0,F7V,160001765.0,4.00511,6354.0,222.03757759486197,-41.0172809836241,1.26,1.84784,5.8900302138379415
58363,11 58 03.73,-31 39 03.1,7.09,,103933.0,F5V,142116609.0,4.19814,6523.41,179.515286887446,-31.650938062579797,1.34,1.52587,2.703177600609463
37906,07 46 03.61,-23 08 29.7,6.95,,63045.0,F7V,140947789.0,3.89619,6231.91,116.514781799579,-23.1416528008053,1.2,2.04423,5.4713412037564515
23555,05 03 53.94,-41 44 43.2,6.3,,32820.0,F8V,13984854.0,4.28454,6295.43,75.9748024651342,-41.7449513145946,1.23,1.32347,4.618729623875863
10050,02 09 23.03,+17 13 28.7,6.4,,13201.0,F5V,97369520.0,4.2447,6366.57,32.3463013720634,17.2241994040447,1.27,1.40795,3.305885442251342
29439,06 12 11.20,-65 31 53.5,6.85,,43618.0,F6V,150150734.0,4.05700016021729,6395.0,93.04680802943639,-65.5311573927565,1.125,,1.93744541244935
86620,17 41 58.04,+72 09 27.3,5.81,,162004.0,G0V,441804565.0,4.32984,6223.0,265.492100659524,72.1568990675317,1.2,1.24081,7.6253294304615755
115736,23 26 51.02,-59 38 39.5,7.89,,220758.0,F3V,231709033.0,4.07294,6351.11,351.712941386747,-59.6444727532051,1.26,1.70902,5.336941768096316
96265,19 34 26.13,-12 55 35.2,7.73,,184317.0,G3V,439098972.0,4.25873,5865.46,293.608433641967,-12.9266788324003,1.06,1.26568,13.749757760395621
101319,20 32 09.36,-45 21 19.5,7.99,,195286.0,F3V,90930279.0,4.37226,6510.0,308.040448366499,-45.3540095702359,1.34,1.2487,3.5216477749431085
98959,20 05 31.49,-67 19 09.3,6.07,,189567.0,G2V,352402781.0,4.41748,5725.87,301.386521825323,-67.3208969078038,1.02,1.03418,9.44336489417342
77809,15 53 17.69,-14 42 59.8,7.78,,142131.0,F7V,294987113.0,3.88419,6182.3,238.323722134991,-14.716809424786101,1.18,2.05533,12.587573371200957
17298,03 42 09.92,-45 57 28.5,6.5,,23308.0,F8V,101003375.0,4.1235300000000015,6240.73,55.5410627642836,-45.9578896074583,1.21,1.58001,2.7273242172857675
78562,16 02 28.59,-56 51 15.0,6.51,,143306.0,F7V,424969508.0,4.2876,6315.57,240.618480989286,-56.854460480419,1.24,1.32418,6.151650649704973
60353,12 22 32.14,+05 18 20.1,6.46,,107705.0,F8V,377227654.0,4.28724,6062.56,185.633493080518,5.30544705859188,1.13,1.2646,9.976103677322216
91386,18 38 19.80,-32 41 07.8,7.29,,171840.0,F2V,338213640.0,4.10389,6528.0,279.582503173592,-32.68581680483011,1.34,1.7007599999999998,0.5217011408647666
90757,18 31 02.31,-54 38 45.4,7.97,,170150.0,F3V,119675449.0,4.10157,6510.89,277.759379768213,-54.646035738779,1.34,1.7053,14.180052211029372
4457,00 57 09.83,+34 51 50.4,7.94,,5494.0,F7V,53847727.0,4.00071,5993.2,14.2907885024436,34.864059866518105,1.1,1.73531,16.59233870488164
79777,16 16 53.11,-49 51 24.0,7.63,,146124.0,G6V,411382868.0,4.51095,5504.43,244.221241246115,-49.8567519442109,0.97,0.905618,2.033293873734524
56280,11 32 16.42,-29 15 40.9,4.93,,100286.0,F8V,429149602.0,4.18652,6308.0,173.066833232446,-29.2633037412951,1.24,1.4876,3.3864571977557643
71768,14 40 48.99,-66 56 46.0,7.36,,128573.0,F6V,257589378.0,4.1277,6425.0,220.204068,-66.946129,1.23599994182587,,21.953002583899902
49546,10 06 59.91,-71 28 40.7,6.58,,88189.0,F5V,372651864.0,3.88102,6367.89,151.749344976563,-71.47805439764741,1.27,2.14006,1.753293174001268
39242,08 01 32.51,-70 01 26.9,7.71,,67200.0,F6V,306668068.0,4.31374,6182.09,120.385581682556,-70.0238789484619,1.18,1.25344,10.105644493442929
114291,23 08 51.64,-25 49 49.8,6.74,,218522.0,F6V,13024620.0,4.2149,6327.77,347.214722386231,-25.830610834979602,1.25,1.44557,0.8410573116434935
56738,11 37 59.28,-01 35 59.1,7.61,,101093.0,F9V,49454591.0,4.44709,6007.88,174.49626833412205,-1.5994374578781398,1.11,1.0426799999999998,13.597583827995605
20781,04 27 05.92,-46 56 48.6,6.1,,28454.0,F8V,153797277.0,4.25295,6457.51,66.7748540851244,-46.9474926238055,1.31,1.41643,3.108473959121307
32662,06 48 47.55,-23 12 11.2,7.53,,49700.0,F5V,299742453.0,4.28257,6325.82,102.197823026605,-23.203248737648305,1.25,1.33722,4.531443264972701
22500,04 50 28.34,-38 33 36.9,7.18,,30997.0,F6V,77370782.0,4.10612,6314.0,72.61809837765091,-38.560052561191,1.24,1.63186,5.28862360361786
55164,11 17 38.88,-34 44 14.3,6.44,,98221.0,F3V,23583692.0,4.04533,6455.68,169.411910344804,-34.7373747510357,1.31,1.79888,2.1746281604799647
5862,01 15 10.57,-45 31 55.5,4.97,,7570.0,F8V,229092427.0,4.29838,6119.03,18.7963441710262,-45.5316687753757,1.15,1.25949,5.3797170707367625
116771,23 39 56.82,+05 37 38.5,4.13,,222368.0,F7V,419919445.0,4.14125,6240.94,354.987657494052,5.6262910729563,1.21,1.54811,8.133043369967943
107947,21 52 09.67,-62 03 07.7,7.22,1.0,207575.0,F6V,238815210.0,4.34556,6375.5,328.04052039668596,-62.052363366321,1.27,1.25359,8.669821997934092
82469,16 51 12.83,+29 34 16.5,7.72,,152264.0,G0V,258241839.0,4.02796,6060.73,252.803743861676,29.571074667818106,1.13,1.70448,17.693063833411873
81937,16 44 16.10,-58 34 07.0,7.91,,150407.0,F5V,420370911.0,4.23999977111816,6384.0,251.067155,-58.56881,1.2849999666214,,2.255842327521888
80570,16 27 01.66,-17 46 07.0,7.22,,148198.0,F5V,413763097.0,4.22434,6389.68,246.756930055791,-17.7686964019628,1.28,1.4469999999999998,0.10901931251880455
67401,13 48 48.40,-52 49 47.5,7.93,,120129.0,G0V,241594444.0,4.1665800000000015,6115.0,207.201639542495,-52.829749392249,1.15,1.46586,29.20989197929451
10906,02 20 22.73,-46 55 29.6,7.79,,14630.0,F5V,7319369.0,4.06012,6369.0,35.0950532111475,-46.9246652955156,1.27,1.7413,5.145749978019086
12381,02 39 23.73,-14 17 19.7,7.98,,16609.0,F7V,441130006.0,4.1608800000000015,6215.03,39.8489189741732,-14.2892562379177,1.2,1.50725,6.240204975951293
56860,11 39 28.60,+25 18 05.8,7.78,,101289.0,G0V,165467010.0,4.09421,6064.0,174.868937590397,25.3015039977852,1.13,1.57931,7.095645245274136
118278,23 59 28.12,-20 02 02.5,7.47,,224619.0,G8V,114806039.0,4.46000003814697,5453.0,359.86848,-20.034848,0.836000025272369,0.8973690000000001,13.582687305490028
78897,16 06 22.32,-04 45 15.1,7.94,,144492.0,F4V,168682010.0,4.24967,6370.86,241.593189934868,-4.75413173508821,1.27,1.39991,7.250074398376292
35102,07 15 30.81,-75 51 54.3,7.49,,58046.0,F8V,271638135.0,4.00206,6242.0,108.87848888536502,-75.86487062010909,1.1690000295639,,6.590312296554609
